"block_id","period","month_index","year","month","car_thefts","water_leak_reports","protected_facility","adjacent_block","distance_band","commercial_area"
"B269","1994-06",6,1994,6,1,3,0,0,"other",1
"B269","1994-07",7,1994,7,3,0,0,0,"other",1
"B269","1994-08",8,1994,8,3,1,0,0,"other",1
"B269","1994-09",9,1994,9,5,0,0,0,"other",1
"B269","1994-10",10,1994,10,2,2,0,0,"other",1
"B269","1994-11",11,1994,11,2,4,0,0,"other",1
"B269","1994-12",12,1994,12,4,3,0,0,"other",1
"B269","1995-01",13,1995,1,2,3,0,0,"other",1
"B269","1995-02",14,1995,2,2,0,0,0,"other",1
"B269","1995-03",15,1995,3,1,4,0,0,"other",1
"B269","1995-04",16,1995,4,5,0,0,0,"other",1
"B269","1995-05",17,1995,5,3,0,0,0,"other",1
"B269","1995-06",18,1995,6,2,3,0,0,"other",1
"B270","1994-01",1,1994,1,5,3,0,0,"other",0
"B270","1994-02",2,1994,2,3,1,0,0,"other",0
"B270","1994-03",3,1994,3,6,3,0,0,"other",0
"B270","1994-04",4,1994,4,1,0,0,0,"other",0
"B270","1994-05",5,1994,5,2,6,0,0,"other",0
"B270","1994-06",6,1994,6,3,4,0,0,"other",0
"B270","1994-07",7,1994,7,5,3,0,0,"other",0
"B270","1994-08",8,1994,8,3,1,0,0,"other",0
"B270","1994-09",9,1994,9,0,2,0,0,"other",0
"B270","1994-10",10,1994,10,1,2,0,0,"other",0
"B270","1994-11",11,1994,11,5,1,0,0,"other",0
"B270","1994-12",12,1994,12,2,1,0,0,"other",0
"B270","1995-01",13,1995,1,6,1,0,0,"other",0
"B270","1995-02",14,1995,2,2,1,0,0,"other",0
"B270","1995-03",15,1995,3,5,1,0,0,"other",0
"B270","1995-04",16,1995,4,3,0,0,0,"other",0
"B270","1995-05",17,1995,5,2,3,0,0,"other",0
"B270","1995-06",18,1995,6,1,2,0,0,"other",0
"B271","1994-01",1,1994,1,1,1,0,0,"other",0
"B271","1994-02",2,1994,2,2,4,0,0,"other",0
"B271","1994-03",3,1994,3,3,2,0,0,"other",0
"B271","1994-04",4,1994,4,1,0,0,0,"other",0
"B271","1994-05",5,1994,5,1,2,0,0,"other",0
"B271","1994-06",6,1994,6,1,5,0,0,"other",0
"B271","1994-07",7,1994,7,1,2,0,0,"other",0
"B271","1994-08",8,1994,8,1,1,0,0,"other",0
"B271","1994-09",9,1994,9,1,5,0,0,"other",0
"B271","1994-10",10,1994,10,2,1,0,0,"other",0
"B271","1994-11",11,1994,11,1,2,0,0,"other",0
"B271","1994-12",12,1994,12,2,3,0,0,"other",0
"B271","1995-01",13,1995,1,4,1,0,0,"other",0
"B271","1995-02",14,1995,2,2,1,0,0,"other",0
"B271","1995-03",15,1995,3,2,0,0,0,"other",0
"B271","1995-04",16,1995,4,1,1,0,0,"other",0
"B271","1995-05",17,1995,5,3,1,0,0,"other",0
"B271","1995-06",18,1995,6,3,0,0,0,"other",0
"B272","1994-01",1,1994,1,5,1,0,0,"other",0
"B272","1994-02",2,1994,2,5,2,0,0,"other",0
"B272","1994-03",3,1994,3,3,2,0,0,"other",0
"B272","1994-04",4,1994,4,1,0,0,0,"other",0
"B272","1994-05",5,1994,5,2,3,0,0,"other",0
"B272","1994-06",6,1994,6,3,0,0,0,"other",0
"B272","1994-07",7,1994,7,4,3,0,0,"other",0
"B272","1994-08",8,1994,8,3,1,0,0,"other",0
"B272","1994-09",9,1994,9,1,3,0,0,"other",0
"B272","1994-10",10,1994,10,3,1,0,0,"other",0
"B272","1994-11",11,1994,11,2,0,0,0,"other",0
"B272","1994-12",12,1994,12,0,3,0,0,"other",0
"B272","1995-01",13,1995,1,0,0,0,0,"other",0
"B272","1995-02",14,1995,2,5,2,0,0,"other",0
"B272","1995-03",15,1995,3,2,1,0,0,"other",0
"B272","1995-04",16,1995,4,2,1,0,0,"other",0
"B272","1995-05",17,1995,5,1,2,0,0,"other",0
"B272","1995-06",18,1995,6,1,3,0,0,"other",0
"B273","1994-01",1,1994,1,3,3,0,0,"other",0
"B273","1994-02",2,1994,2,0,2,0,0,"other",0
"B273","1994-03",3,1994,3,2,2,0,0,"other",0
"B273","1994-04",4,1994,4,2,3,0,0,"other",0
"B273","1994-05",5,1994,5,3,2,0,0,"other",0
"B273","1994-06",6,1994,6,3,0,0,0,"other",0
"B273","1994-07",7,1994,7,3,0,0,0,"other",0
"B273","1994-08",8,1994,8,4,3,0,0,"other",0
"B273","1994-09",9,1994,9,2,0,0,0,"other",0
"B273","1994-10",10,1994,10,4,1,0,0,"other",0
"B273","1994-11",11,1994,11,4,3,0,0,"other",0
"B273","1994-12",12,1994,12,1,1,0,0,"other",0
"B273","1995-01",13,1995,1,4,1,0,0,"other",0
"B273","1995-02",14,1995,2,3,4,0,0,"other",0
"B273","1995-03",15,1995,3,3,1,0,0,"other",0
"B273","1995-04",16,1995,4,2,0,0,0,"other",0
"B273","1995-05",17,1995,5,0,1,0,0,"other",0
"B273","1995-06",18,1995,6,0,0,0,0,"other",0
"B274","1994-01",1,1994,1,1,1,0,0,"other",0
"B274","1994-02",2,1994,2,4,1,0,0,"other",0
"B274","1994-03",3,1994,3,4,2,0,0,"other",0
"B274","1994-04",4,1994,4,2,2,0,0,"other",0
"B274","1994-05",5,1994,5,3,2,0,0,"other",0
"B274","1994-06",6,1994,6,4,3,0,0,"other",0
"B274","1994-07",7,1994,7,2,0,0,0,"other",0
"B274","1994-08",8,1994,8,1,0,0,0,"other",0
"B274","1994-09",9,1994,9,1,2,0,0,"other",0
"B274","1994-10",10,1994,10,3,2,0,0,"other",0
"B274","1994-11",11,1994,11,4,1,0,0,"other",0
"B274","1994-12",12,1994,12,4,3,0,0,"other",0
"B274","1995-01",13,1995,1,0,1,0,0,"other",0
"B274","1995-02",14,1995,2,3,2,0,0,"other",0
"B274","1995-03",15,1995,3,3,3,0,0,"other",0
"B274","1995-04",16,1995,4,4,2,0,0,"other",0
"B274","1995-05",17,1995,5,0,0,0,0,"other",0
"B274","1995-06",18,1995,6,2,1,0,0,"other",0
"B275","1994-01",1,1994,1,2,1,0,0,"other",0
"B275","1994-02",2,1994,2,0,0,0,0,"other",0
"B275","1994-03",3,1994,3,3,2,0,0,"other",0
"B275","1994-04",4,1994,4,4,3,0,0,"other",0
"B275","1994-05",5,1994,5,1,3,0,0,"other",0
"B275","1994-06",6,1994,6,3,1,0,0,"other",0
"B275","1994-07",7,1994,7,1,1,0,0,"other",0
"B275","1994-08",8,1994,8,3,3,0,0,"other",0
"B275","1994-09",9,1994,9,2,1,0,0,"other",0
"B275","1994-10",10,1994,10,2,0,0,0,"other",0
"B275","1994-11",11,1994,11,2,1,0,0,"other",0
"B275","1994-12",12,1994,12,6,0,0,0,"other",0
"B275","1995-01",13,1995,1,4,1,0,0,"other",0
"B275","1995-02",14,1995,2,2,1,0,0,"other",0
"B275","1995-03",15,1995,3,4,0,0,0,"other",0
"B275","1995-04",16,1995,4,3,2,0,0,"other",0
"B275","1995-05",17,1995,5,1,1,0,0,"other",0
"B275","1995-06",18,1995,6,0,2,0,0,"other",0
"B276","1994-01",1,1994,1,1,0,0,0,"other",1
"B276","1994-02",2,1994,2,4,1,0,0,"other",1
"B276","1994-03",3,1994,3,4,3,0,0,"other",1
"B276","1994-04",4,1994,4,0,3,0,0,"other",1
"B276","1994-05",5,1994,5,3,3,0,0,"other",1
"B276","1994-06",6,1994,6,4,3,0,0,"other",1
"B276","1994-07",7,1994,7,4,1,0,0,"other",1
"B276","1994-08",8,1994,8,3,4,0,0,"other",1
"B276","1994-09",9,1994,9,0,0,0,0,"other",1
"B276","1994-10",10,1994,10,2,2,0,0,"other",1
"B276","1994-11",11,1994,11,4,1,0,0,"other",1
"B276","1994-12",12,1994,12,4,2,0,0,"other",1
"B276","1995-01",13,1995,1,3,2,0,0,"other",1
"B276","1995-02",14,1995,2,1,4,0,0,"other",1
"B276","1995-03",15,1995,3,2,2,0,0,"other",1
"B276","1995-04",16,1995,4,2,2,0,0,"other",1
"B276","1995-05",17,1995,5,1,1,0,0,"other",1
"B276","1995-06",18,1995,6,4,2,0,0,"other",1
"B277","1994-01",1,1994,1,2,0,0,0,"other",0
"B277","1994-02",2,1994,2,1,3,0,0,"other",0
"B277","1994-03",3,1994,3,2,1,0,0,"other",0
"B277","1994-04",4,1994,4,1,2,0,0,"other",0
"B277","1994-05",5,1994,5,2,1,0,0,"other",0
"B277","1994-06",6,1994,6,3,0,0,0,"other",0
"B277","1994-07",7,1994,7,1,1,0,0,"other",0
"B277","1994-08",8,1994,8,2,1,0,0,"other",0
"B277","1994-09",9,1994,9,1,1,0,0,"other",0
"B277","1994-10",10,1994,10,0,1,0,0,"other",0
"B277","1994-11",11,1994,11,1,2,0,0,"other",0
"B277","1994-12",12,1994,12,1,0,0,0,"other",0
"B277","1995-01",13,1995,1,1,2,0,0,"other",0
"B277","1995-02",14,1995,2,6,2,0,0,"other",0
"B277","1995-03",15,1995,3,6,3,0,0,"other",0
"B277","1995-04",16,1995,4,2,0,0,0,"other",0
"B277","1995-05",17,1995,5,2,0,0,0,"other",0
"B277","1995-06",18,1995,6,3,2,0,0,"other",0
"B278","1994-01",1,1994,1,2,1,0,0,"other",0
"B278","1994-02",2,1994,2,3,1,0,0,"other",0
"B278","1994-03",3,1994,3,2,0,0,0,"other",0
"B278","1994-04",4,1994,4,1,0,0,0,"other",0
"B278","1994-05",5,1994,5,1,3,0,0,"other",0
"B278","1994-06",6,1994,6,3,0,0,0,"other",0
"B278","1994-07",7,1994,7,2,3,0,0,"other",0
"B278","1994-08",8,1994,8,4,1,0,0,"other",0
"B278","1994-09",9,1994,9,4,2,0,0,"other",0
"B278","1994-10",10,1994,10,1,2,0,0,"other",0
"B278","1994-11",11,1994,11,3,0,0,0,"other",0
"B278","1994-12",12,1994,12,3,0,0,0,"other",0
"B278","1995-01",13,1995,1,3,1,0,0,"other",0
"B278","1995-02",14,1995,2,3,2,0,0,"other",0
"B278","1995-03",15,1995,3,2,4,0,0,"other",0
"B278","1995-04",16,1995,4,3,2,0,0,"other",0
"B278","1995-05",17,1995,5,4,1,0,0,"other",0
"B278","1995-06",18,1995,6,6,2,0,0,"other",0
"B279","1994-01",1,1994,1,1,1,0,0,"other",0
"B279","1994-02",2,1994,2,3,0,0,0,"other",0
"B279","1994-03",3,1994,3,3,0,0,0,"other",0
"B279","1994-04",4,1994,4,4,0,0,0,"other",0
"B279","1994-05",5,1994,5,4,2,0,0,"other",0
"B279","1994-06",6,1994,6,2,3,0,0,"other",0
"B279","1994-07",7,1994,7,1,1,0,0,"other",0
"B279","1994-08",8,1994,8,1,0,0,0,"other",0
"B279","1994-09",9,1994,9,2,1,0,0,"other",0
"B279","1994-10",10,1994,10,3,1,0,0,"other",0
"B279","1994-11",11,1994,11,0,3,0,0,"other",0
"B279","1994-12",12,1994,12,4,2,0,0,"other",0
"B279","1995-01",13,1995,1,5,0,0,0,"other",0
"B279","1995-02",14,1995,2,4,3,0,0,"other",0
"B279","1995-03",15,1995,3,2,1,0,0,"other",0
"B279","1995-04",16,1995,4,3,4,0,0,"other",0
"B279","1995-05",17,1995,5,5,3,0,0,"other",0
"B279","1995-06",18,1995,6,3,1,0,0,"other",0
"B280","1994-01",1,1994,1,2,1,0,0,"other",0
"B280","1994-02",2,1994,2,5,2,0,0,"other",0
"B280","1994-03",3,1994,3,2,2,0,0,"other",0
"B280","1994-04",4,1994,4,3,5,0,0,"other",0
"B280","1994-05",5,1994,5,2,0,0,0,"other",0
"B280","1994-06",6,1994,6,0,2,0,0,"other",0
"B280","1994-07",7,1994,7,0,5,0,0,"other",0
"B280","1994-08",8,1994,8,5,2,0,0,"other",0
"B280","1994-09",9,1994,9,2,2,0,0,"other",0
"B280","1994-10",10,1994,10,3,1,0,0,"other",0
"B280","1994-11",11,1994,11,8,0,0,0,"other",0
"B280","1994-12",12,1994,12,3,1,0,0,"other",0
"B280","1995-01",13,1995,1,4,1,0,0,"other",0
"B280","1995-02",14,1995,2,4,3,0,0,"other",0
"B280","1995-03",15,1995,3,1,4,0,0,"other",0
"B280","1995-04",16,1995,4,3,1,0,0,"other",0
"B280","1995-05",17,1995,5,4,2,0,0,"other",0
"B280","1995-06",18,1995,6,2,2,0,0,"other",0
"B281","1994-01",1,1994,1,2,0,0,0,"other",0
"B281","1994-02",2,1994,2,0,0,0,0,"other",0
"B281","1994-03",3,1994,3,2,0,0,0,"other",0
"B281","1994-04",4,1994,4,3,0,0,0,"other",0
"B281","1994-05",5,1994,5,6,2,0,0,"other",0
"B281","1994-06",6,1994,6,1,1,0,0,"other",0
"B281","1994-07",7,1994,7,2,0,0,0,"other",0
"B281","1994-08",8,1994,8,0,0,0,0,"other",0
"B281","1994-09",9,1994,9,2,0,0,0,"other",0
"B281","1994-10",10,1994,10,2,1,0,0,"other",0
"B281","1994-11",11,1994,11,5,2,0,0,"other",0
"B281","1994-12",12,1994,12,1,2,0,0,"other",0
"B281","1995-01",13,1995,1,2,0,0,0,"other",0
"B281","1995-02",14,1995,2,2,1,0,0,"other",0
"B281","1995-03",15,1995,3,2,1,0,0,"other",0
"B281","1995-04",16,1995,4,1,2,0,0,"other",0
"B281","1995-05",17,1995,5,2,1,0,0,"other",0
"B281","1995-06",18,1995,6,2,0,0,0,"other",0
"B282","1994-01",1,1994,1,4,2,0,0,"other",0
"B282","1994-02",2,1994,2,4,1,0,0,"other",0
"B282","1994-03",3,1994,3,5,1,0,0,"other",0
"B282","1994-04",4,1994,4,0,0,0,0,"other",0
"B282","1994-05",5,1994,5,3,1,0,0,"other",0
"B282","1994-06",6,1994,6,4,0,0,0,"other",0
"B282","1994-07",7,1994,7,1,1,0,0,"other",0
"B282","1994-08",8,1994,8,3,0,0,0,"other",0
"B282","1994-09",9,1994,9,2,2,0,0,"other",0
"B282","1994-10",10,1994,10,3,0,0,0,"other",0
"B282","1994-11",11,1994,11,4,0,0,0,"other",0
"B282","1994-12",12,1994,12,3,3,0,0,"other",0
"B282","1995-01",13,1995,1,4,2,0,0,"other",0
"B282","1995-02",14,1995,2,4,3,0,0,"other",0
"B282","1995-03",15,1995,3,2,1,0,0,"other",0
"B282","1995-04",16,1995,4,2,2,0,0,"other",0
"B282","1995-05",17,1995,5,5,2,0,0,"other",0
"B282","1995-06",18,1995,6,0,0,0,0,"other",0
"B283","1994-01",1,1994,1,1,0,0,0,"other",0
"B283","1994-02",2,1994,2,3,1,0,0,"other",0
"B283","1994-03",3,1994,3,3,1,0,0,"other",0
"B283","1994-04",4,1994,4,3,0,0,0,"other",0
"B283","1994-05",5,1994,5,0,1,0,0,"other",0
"B283","1994-06",6,1994,6,2,1,0,0,"other",0
"B283","1994-07",7,1994,7,2,0,0,0,"other",0
"B283","1994-08",8,1994,8,1,0,0,0,"other",0
"B283","1994-09",9,1994,9,2,1,0,0,"other",0
"B283","1994-10",10,1994,10,0,1,0,0,"other",0
"B283","1994-11",11,1994,11,1,3,0,0,"other",0
"B283","1994-12",12,1994,12,2,2,0,0,"other",0
"B283","1995-01",13,1995,1,3,5,0,0,"other",0
"B283","1995-02",14,1995,2,5,4,0,0,"other",0
"B283","1995-03",15,1995,3,3,1,0,0,"other",0
"B283","1995-04",16,1995,4,4,0,0,0,"other",0
"B283","1995-05",17,1995,5,0,3,0,0,"other",0
"B283","1995-06",18,1995,6,2,3,0,0,"other",0
"B284","1994-01",1,1994,1,1,0,0,0,"other",0
"B284","1994-02",2,1994,2,2,1,0,0,"other",0
"B284","1994-03",3,1994,3,2,5,0,0,"other",0
"B284","1994-04",4,1994,4,1,2,0,0,"other",0
"B284","1994-05",5,1994,5,2,0,0,0,"other",0
"B284","1994-06",6,1994,6,3,2,0,0,"other",0
"B284","1994-07",7,1994,7,3,2,0,0,"other",0
"B284","1994-08",8,1994,8,1,1,0,0,"other",0
"B284","1994-09",9,1994,9,4,2,0,0,"other",0
"B284","1994-10",10,1994,10,2,0,0,0,"other",0
"B284","1994-11",11,1994,11,1,1,0,0,"other",0
"B284","1994-12",12,1994,12,2,1,0,0,"other",0
"B284","1995-01",13,1995,1,5,3,0,0,"other",0
"B284","1995-02",14,1995,2,1,2,0,0,"other",0
"B284","1995-03",15,1995,3,1,0,0,0,"other",0
"B284","1995-04",16,1995,4,1,1,0,0,"other",0
"B284","1995-05",17,1995,5,4,0,0,0,"other",0
"B284","1995-06",18,1995,6,1,0,0,0,"other",0
"B285","1994-01",1,1994,1,2,1,0,0,"other",1
"B285","1994-02",2,1994,2,3,3,0,0,"other",1
"B285","1994-03",3,1994,3,2,1,0,0,"other",1
"B285","1994-04",4,1994,4,1,4,0,0,"other",1
"B285","1994-05",5,1994,5,0,0,0,0,"other",1
"B285","1994-06",6,1994,6,0,1,0,0,"other",1
"B285","1994-07",7,1994,7,2,0,0,0,"other",1
"B285","1994-08",8,1994,8,2,2,0,0,"other",1
"B285","1994-09",9,1994,9,4,1,0,0,"other",1
"B285","1994-10",10,1994,10,3,2,0,0,"other",1
"B285","1994-11",11,1994,11,2,4,0,0,"other",1
"B285","1994-12",12,1994,12,4,1,0,0,"other",1
"B285","1995-01",13,1995,1,1,0,0,0,"other",1
"B285","1995-02",14,1995,2,3,0,0,0,"other",1
"B285","1995-03",15,1995,3,1,1,0,0,"other",1
"B285","1995-04",16,1995,4,6,0,0,0,"other",1
"B285","1995-05",17,1995,5,2,0,0,0,"other",1
"B285","1995-06",18,1995,6,2,3,0,0,"other",1
"B286","1994-01",1,1994,1,3,1,0,0,"other",1
"B286","1994-02",2,1994,2,3,0,0,0,"other",1
"B286","1994-03",3,1994,3,2,1,0,0,"other",1
"B286","1994-04",4,1994,4,2,3,0,0,"other",1
"B286","1994-05",5,1994,5,5,4,0,0,"other",1
"B286","1994-06",6,1994,6,4,2,0,0,"other",1
"B286","1994-07",7,1994,7,1,2,0,0,"other",1
"B286","1994-08",8,1994,8,0,0,0,0,"other",1
"B286","1994-09",9,1994,9,2,4,0,0,"other",1
"B286","1994-10",10,1994,10,2,0,0,0,"other",1
"B286","1994-11",11,1994,11,2,2,0,0,"other",1
"B286","1994-12",12,1994,12,4,0,0,0,"other",1
"B286","1995-01",13,1995,1,1,0,0,0,"other",1
"B286","1995-02",14,1995,2,2,0,0,0,"other",1
"B286","1995-03",15,1995,3,3,0,0,0,"other",1
"B286","1995-04",16,1995,4,0,2,0,0,"other",1
"B286","1995-05",17,1995,5,8,0,0,0,"other",1
"B286","1995-06",18,1995,6,3,2,0,0,"other",1
"B287","1994-01",1,1994,1,1,5,0,0,"other",1
"B287","1994-02",2,1994,2,2,0,0,0,"other",1
"B287","1994-03",3,1994,3,2,1,0,0,"other",1
"B287","1994-04",4,1994,4,3,1,0,0,"other",1
"B287","1994-05",5,1994,5,2,1,0,0,"other",1
"B287","1994-06",6,1994,6,3,1,0,0,"other",1
"B287","1994-07",7,1994,7,3,0,0,0,"other",1
"B287","1994-08",8,1994,8,3,2,0,0,"other",1
"B287","1994-09",9,1994,9,3,3,0,0,"other",1
"B287","1994-10",10,1994,10,0,2,0,0,"other",1
"B287","1994-11",11,1994,11,0,1,0,0,"other",1
"B287","1994-12",12,1994,12,1,2,0,0,"other",1
"B287","1995-01",13,1995,1,0,1,0,0,"other",1
"B287","1995-02",14,1995,2,2,1,0,0,"other",1
"B287","1995-03",15,1995,3,1,1,0,0,"other",1
"B287","1995-04",16,1995,4,1,2,0,0,"other",1
"B287","1995-05",17,1995,5,1,0,0,0,"other",1
"B287","1995-06",18,1995,6,0,0,0,0,"other",1
"B288","1994-01",1,1994,1,1,1,0,0,"other",0
"B288","1994-02",2,1994,2,0,1,0,0,"other",0
"B288","1994-03",3,1994,3,4,0,0,0,"other",0
"B288","1994-04",4,1994,4,2,0,0,0,"other",0
"B288","1994-05",5,1994,5,2,6,0,0,"other",0
"B288","1994-06",6,1994,6,4,1,0,0,"other",0
"B288","1994-07",7,1994,7,2,0,0,0,"other",0
"B288","1994-08",8,1994,8,0,0,0,0,"other",0
"B288","1994-09",9,1994,9,5,2,0,0,"other",0
"B288","1994-10",10,1994,10,3,0,0,0,"other",0
"B288","1994-11",11,1994,11,2,1,0,0,"other",0
"B288","1994-12",12,1994,12,1,1,0,0,"other",0
"B288","1995-01",13,1995,1,1,2,0,0,"other",0
"B288","1995-02",14,1995,2,2,1,0,0,"other",0
"B288","1995-03",15,1995,3,1,3,0,0,"other",0
"B288","1995-04",16,1995,4,3,1,0,0,"other",0
"B288","1995-05",17,1995,5,6,0,0,0,"other",0
"B288","1995-06",18,1995,6,4,3,0,0,"other",0
"B289","1994-01",1,1994,1,1,2,0,0,"other",1
"B289","1994-02",2,1994,2,2,2,0,0,"other",1
"B289","1994-03",3,1994,3,2,1,0,0,"other",1
"B289","1994-04",4,1994,4,2,0,0,0,"other",1
"B289","1994-05",5,1994,5,1,1,0,0,"other",1
"B289","1994-06",6,1994,6,4,0,0,0,"other",1
"B289","1994-07",7,1994,7,2,0,0,0,"other",1
"B289","1994-08",8,1994,8,4,1,0,0,"other",1
"B289","1994-09",9,1994,9,1,1,0,0,"other",1
"B289","1994-10",10,1994,10,0,2,0,0,"other",1
"B289","1994-11",11,1994,11,3,0,0,0,"other",1
"B289","1994-12",12,1994,12,4,2,0,0,"other",1
"B289","1995-01",13,1995,1,2,4,0,0,"other",1
"B289","1995-02",14,1995,2,5,2,0,0,"other",1
"B289","1995-03",15,1995,3,4,1,0,0,"other",1
"B289","1995-04",16,1995,4,4,2,0,0,"other",1
"B289","1995-05",17,1995,5,4,0,0,0,"other",1
"B289","1995-06",18,1995,6,3,1,0,0,"other",1
"B290","1994-01",1,1994,1,1,1,0,0,"other",1
"B290","1994-02",2,1994,2,0,2,0,0,"other",1
"B290","1994-03",3,1994,3,3,0,0,0,"other",1
"B290","1994-04",4,1994,4,2,0,0,0,"other",1
"B290","1994-05",5,1994,5,1,1,0,0,"other",1
"B290","1994-06",6,1994,6,1,0,0,0,"other",1
"B290","1994-07",7,1994,7,2,4,0,0,"other",1
"B290","1994-08",8,1994,8,2,1,0,0,"other",1
"B290","1994-09",9,1994,9,2,2,0,0,"other",1
"B290","1994-10",10,1994,10,1,0,0,0,"other",1
"B290","1994-11",11,1994,11,5,4,0,0,"other",1
"B290","1994-12",12,1994,12,3,3,0,0,"other",1
"B290","1995-01",13,1995,1,2,1,0,0,"other",1
"B290","1995-02",14,1995,2,5,1,0,0,"other",1
"B290","1995-03",15,1995,3,3,2,0,0,"other",1
"B290","1995-04",16,1995,4,1,2,0,0,"other",1
"B290","1995-05",17,1995,5,4,3,0,0,"other",1
"B290","1995-06",18,1995,6,4,1,0,0,"other",1
"B291","1994-01",1,1994,1,1,4,0,0,"other",1
"B291","1994-02",2,1994,2,3,2,0,0,"other",1
"B291","1994-03",3,1994,3,2,1,0,0,"other",1
"B291","1994-04",4,1994,4,2,0,0,0,"other",1
"B291","1994-05",5,1994,5,3,0,0,0,"other",1
"B291","1994-06",6,1994,6,2,2,0,0,"other",1
"B291","1994-07",7,1994,7,3,1,0,0,"other",1
"B291","1994-08",8,1994,8,2,5,0,0,"other",1
"B291","1994-09",9,1994,9,2,0,0,0,"other",1
"B291","1994-10",10,1994,10,1,2,0,0,"other",1
"B291","1994-11",11,1994,11,3,3,0,0,"other",1
"B291","1994-12",12,1994,12,3,3,0,0,"other",1
"B291","1995-01",13,1995,1,0,1,0,0,"other",1
"B291","1995-02",14,1995,2,3,2,0,0,"other",1
"B291","1995-03",15,1995,3,2,2,0,0,"other",1
"B291","1995-04",16,1995,4,2,4,0,0,"other",1
"B291","1995-05",17,1995,5,3,2,0,0,"other",1
"B291","1995-06",18,1995,6,0,4,0,0,"other",1
"B292","1994-01",1,1994,1,3,5,0,0,"other",1
"B292","1994-02",2,1994,2,3,2,0,0,"other",1
"B292","1994-03",3,1994,3,6,2,0,0,"other",1
"B292","1994-04",4,1994,4,3,0,0,0,"other",1
"B292","1994-05",5,1994,5,4,0,0,0,"other",1
"B292","1994-06",6,1994,6,2,4,0,0,"other",1
"B292","1994-07",7,1994,7,3,1,0,0,"other",1
"B292","1994-08",8,1994,8,4,3,0,0,"other",1
"B292","1994-09",9,1994,9,6,1,0,0,"other",1
"B292","1994-10",10,1994,10,2,3,0,0,"other",1
"B292","1994-11",11,1994,11,1,0,0,0,"other",1
"B292","1994-12",12,1994,12,6,2,0,0,"other",1
"B292","1995-01",13,1995,1,4,0,0,0,"other",1
"B292","1995-02",14,1995,2,4,6,0,0,"other",1
"B292","1995-03",15,1995,3,1,1,0,0,"other",1
"B292","1995-04",16,1995,4,3,2,0,0,"other",1
"B292","1995-05",17,1995,5,2,3,0,0,"other",1
"B292","1995-06",18,1995,6,1,4,0,0,"other",1
"B293","1994-01",1,1994,1,1,2,0,0,"other",0
"B293","1994-02",2,1994,2,1,0,0,0,"other",0
"B293","1994-03",3,1994,3,2,1,0,0,"other",0
"B293","1994-04",4,1994,4,3,1,0,0,"other",0
"B293","1994-05",5,1994,5,2,2,0,0,"other",0
"B293","1994-06",6,1994,6,1,1,0,0,"other",0
"B293","1994-07",7,1994,7,4,2,0,0,"other",0
"B293","1994-08",8,1994,8,3,1,0,0,"other",0
"B293","1994-09",9,1994,9,2,1,0,0,"other",0
"B293","1994-10",10,1994,10,2,0,0,0,"other",0
"B293","1994-11",11,1994,11,2,1,0,0,"other",0
"B293","1994-12",12,1994,12,5,2,0,0,"other",0
"B293","1995-01",13,1995,1,1,2,0,0,"other",0
"B293","1995-02",14,1995,2,3,4,0,0,"other",0
"B293","1995-03",15,1995,3,4,1,0,0,"other",0
"B293","1995-04",16,1995,4,3,2,0,0,"other",0
"B293","1995-05",17,1995,5,1,0,0,0,"other",0
"B293","1995-06",18,1995,6,0,0,0,0,"other",0
"B294","1994-01",1,1994,1,1,2,0,0,"other",0
"B294","1994-02",2,1994,2,5,2,0,0,"other",0
"B294","1994-03",3,1994,3,1,2,0,0,"other",0
"B294","1994-04",4,1994,4,4,3,0,0,"other",0
"B294","1994-05",5,1994,5,1,4,0,0,"other",0
"B294","1994-06",6,1994,6,3,2,0,0,"other",0
"B294","1994-07",7,1994,7,2,3,0,0,"other",0
"B294","1994-08",8,1994,8,1,0,0,0,"other",0
"B294","1994-09",9,1994,9,5,2,0,0,"other",0
"B294","1994-10",10,1994,10,3,0,0,0,"other",0
"B294","1994-11",11,1994,11,3,2,0,0,"other",0
"B294","1994-12",12,1994,12,3,0,0,0,"other",0
"B294","1995-01",13,1995,1,1,2,0,0,"other",0
"B294","1995-02",14,1995,2,3,1,0,0,"other",0
"B294","1995-03",15,1995,3,3,4,0,0,"other",0
"B294","1995-04",16,1995,4,4,2,0,0,"other",0
"B294","1995-05",17,1995,5,3,0,0,0,"other",0
"B294","1995-06",18,1995,6,2,3,0,0,"other",0
"B295","1994-01",1,1994,1,2,1,0,0,"other",0
"B295","1994-02",2,1994,2,1,0,0,0,"other",0
"B295","1994-03",3,1994,3,3,1,0,0,"other",0
"B295","1994-04",4,1994,4,2,1,0,0,"other",0
"B295","1994-05",5,1994,5,1,1,0,0,"other",0
"B295","1994-06",6,1994,6,2,3,0,0,"other",0
"B295","1994-07",7,1994,7,2,1,0,0,"other",0
"B295","1994-08",8,1994,8,8,2,0,0,"other",0
"B295","1994-09",9,1994,9,3,0,0,0,"other",0
"B295","1994-10",10,1994,10,5,0,0,0,"other",0
"B295","1994-11",11,1994,11,3,0,0,0,"other",0
"B295","1994-12",12,1994,12,2,0,0,0,"other",0
"B295","1995-01",13,1995,1,0,1,0,0,"other",0
"B295","1995-02",14,1995,2,0,2,0,0,"other",0
"B295","1995-03",15,1995,3,1,0,0,0,"other",0
"B295","1995-04",16,1995,4,3,1,0,0,"other",0
"B295","1995-05",17,1995,5,2,2,0,0,"other",0
